objectid,cod_favela,nome,situacao,cod_comple,complexo,data_cadas,cod_bairro,bairro,cod_ra,ra,cod_rp,rp,cod_ap,pop_sabren,dom_sabren,fonte,upp,sabrengisadminLim_Favelas_2019area,Shape__Area,Shape__Length
939,378,Associação Belfast São Geraldo,2,0,Isolada,1995/05/09 03:00:00+00,120,Freguesia (Jacarepaguá),16,Jacarepaguá,4.1,Jacarepaguá,4,425,129,IBGE - Censo Demográfico 2010,N,14468.8725384,14468.8725383586,641.90806119893
940,379,Falange,1,2117,Falange,1985/04/25 03:00:00+00,142,Senador Camará,17,Bangu,5.1,Bangu,5,1271,373,IBGE - Censo Demográfico 2010,N,66837.8680488,66837.8711985199,3079.96062940773
941,380,Morro do Sossego (RA - Bangu),1,2117,Falange,1985/04/25 03:00:00+00,142,Senador Camará,17,Bangu,5.1,Bangu,5,550,163,IBGE - Censo Demográfico 2010,N,23900.8161568,23900.8161568606,679.405387321671
942,381,Nova Kennedy,2,0,Isolada,1985/05/14 03:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,3206,923,IBGE - Censo Demográfico 2010,Vila Kennedy,90761.3439455,90761.3439459779,1802.99557241704
943,382,Saibreira,2,0,Isolada,1985/05/14 03:00:00+00,142,Senador Camará,17,Bangu,5.1,Bangu,5,1641,495,IBGE - Censo Demográfico 2010,N,52850.6675066,52850.6675066171,1009.18809087421
944,383,Tancredo Neves (RA - Bangu),1,2117,Falange,1985/05/14 03:00:00+00,142,Senador Camará,17,Bangu,5.1,Bangu,5,207,67,IBGE - Censo Demográfico 2010,N,17575.9687009,17575.9693785282,871.274739625776
945,384,Vila Jurema,2,0,Isolada,1985/04/15 03:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,793,240,IBGE - Censo Demográfico 2010,N,28494.8209293,28494.8163861164,922.840123919559
946,385,Vila Santa Luzia,2,0,Isolada,1985/04/15 03:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,268,92,IPP com base em IBGE - Censo Demográfico 2010,N,9855.15143388,9855.15143397628,418.265016493914
947,386,Vila Mangueiral,1,2131,Vila Mangueiral,1985/04/02 03:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,2226,687,IBGE - Censo Demográfico 2010,N,85676.7256628,85676.7251085271,1955.11655900697
948,387,"Estrada dos Bandeirantes, nº 29.192",2,0,Isolada,1990/11/08 03:00:00+00,131,Vargem Grande,24,Barra da Tijuca,4.2,Barra da Tijuca,4,120,37,IBGE - Censo Demográfico 2010,N,14222.9980683,14222.9980683003,845.101614730934
949,388,A.M. do Rio Bonito,2,0,Isolada,1995/05/16 03:00:00+00,131,Vargem Grande,24,Barra da Tijuca,4.2,Barra da Tijuca,4,632,196,IBGE - Censo Demográfico 2010,N,28097.7475009,28097.7483330081,1899.44522095017
950,390,Rio Morto,2,0,Isolada,1990/11/10 03:00:00+00,131,Vargem Grande,24,Barra da Tijuca,4.2,Barra da Tijuca,4,1198,343,IBGE - Censo Demográfico 2010,N,27035.1187286,27035.1216824842,1808.14113665907
951,391,Parque Real,1,2119,Parque Real,1985/05/29 03:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,1403,408,IPP com base em IBGE - Censo Demográfico 2010,N,82232.3424351,82232.3424350446,1451.40656699802
952,392,Travessa Sta Catarina-Vila dos Minerios,1,2118,Fazenda Coqueiro,1985/05/28 03:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,212,62,IBGE - Censo Demográfico 2010,N,26436.0330252,26436.0316120331,937.941074237721
953,393,Vila Olímpia,1,2118,Fazenda Coqueiro,1985/05/28 03:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,491,146,IPP com base em IBGE - Censo Demográfico 2010,N,17996.0349497,17996.0349495291,646.992509590621
954,394,Final Feliz,1,2071,Parque Criança Esperança,1995/04/19 03:00:00+00,107,Anchieta,22,Anchieta,3.6,Pavuna,3,1193,361,IPP com base em IBGE - Censo Demográfico 2010,N,87042.3464884,87042.3456181664,2008.40965298585
955,395,Caminho do Padre,1,2071,Parque Criança Esperança,1985/01/02 03:00:00+00,107,Anchieta,22,Anchieta,3.6,Pavuna,3,452,128,IBGE - Censo Demográfico 2010,N,19589.1376361,19589.1376360492,663.390566017543
956,399,Vila Maria,2,0,Isolada,1983/09/01 03:00:00+00,50,Higienópolis,12,Inhaúma,3.4,Inhaúma,3,726,236,IBGE - Censo Demográfico 2010,N,10791.1796071,10791.1796069379,731.431887696521
957,400,Batuta de Cordovil,2,0,Isolada,1986/05/20 03:00:00+00,46,Cordovil,31,Vigário Geral,3.5,Penha,3,674,189,IBGE - Censo Demográfico 2010,N,9188.35976625,9188.35976647486,383.991312712915
958,401,Chega Mais,1,2033,Dourados,1985/04/15 03:00:00+00,46,Cordovil,31,Vigário Geral,3.5,Penha,3,555,131,IBGE - Censo Demográfico 2010,N,5042.58941904,5042.59033449968,666.552863077907
959,402,Vila Itaocara,2,0,Isolada,1985/05/02 03:00:00+00,56,Tomás Coelho,12,Inhaúma,3.4,Inhaúma,3,222,75,IPP com base em IBGE - Censo Demográfico 2010,N,5769.39879409,5769.39879418959,497.456568847962
960,403,Parque Nova Jerusalém,1,2075,Bairro da Pedreira,1981/09/10 03:00:00+00,114,Pavuna,25,Pavuna,3.6,Pavuna,3,795,220,IBGE - Censo Demográfico 2010,N,52223.6977918,52223.6977918775,1642.80095155459
961,404,Final Feliz II,2,0,Isolada,1987/02/02 03:00:00+00,114,Pavuna,25,Pavuna,3.6,Pavuna,3,1108,313,IBGE - Censo Demográfico 2010,N,58009.5002079,58009.4979904514,2531.988418152
962,405,"Rua Embaú, nº 427",1,2079,Parque Unidos,1987/05/02 03:00:00+00,114,Pavuna,25,Pavuna,3.6,Pavuna,3,392,97,IBGE - Censo Demográfico 2010,N,13018.3969796,13018.4000873261,992.295603898297
963,406,Parque Raio de Sol,1,2071,Parque Criança Esperança,1995/05/05 03:00:00+00,106,Guadalupe,22,Anchieta,3.6,Pavuna,3,1635,402,IBGE - Censo Demográfico 2010,N,67364.9271011,67364.9271013295,1607.75266722882
964,407,Fazenda Velha,1,2072,Vila São Sebastião,1990/01/02 03:00:00+00,107,Anchieta,22,Anchieta,3.6,Pavuna,3,483,158,IBGE - Censo Demográfico 2010,N,9756.53689179,9756.53689179618,498.24812687583
965,408,Rua Doutor Fernando,2,0,Isolada,1988/01/02 03:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,353,103,IBGE - Censo Demográfico 2010,N,11295.4021917,11295.4021916782,574.458377300239
966,409,"Rua Oliveira Bueno, nº 832",1,2071,Parque Criança Esperança,1993/05/04 03:00:00+00,107,Anchieta,22,Anchieta,3.6,Pavuna,3,140,43,IBGE - Censo Demográfico 2010,N,4170.84992425,4170.84992412404,259.795117435392
967,410,Beira Rio - Lot. Jardim Bela Vista (RA - Campo Grande),2,0,Isolada,1988/01/02 03:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,446,117,IBGE - Censo Demográfico 2010,N,18266.3271221,18266.3271223291,946.081641381996
968,411,Rua Madagascar,1,2081,Rua da Escadinha,1987/08/02 03:00:00+00,159,Parque Colúmbia,25,Pavuna,3.6,Pavuna,3,179,56,IBGE - Censo Demográfico 2010,N,6420.81503992,6420.8150398052,467.268476951966
969,412,Rua da Escadinha,1,2081,Rua da Escadinha,1987/02/02 03:00:00+00,159,Parque Colúmbia,25,Pavuna,3.6,Pavuna,3,233,69,IBGE - Censo Demográfico 2010,N,8426.0553175,8426.05528874886,801.974940017795
970,413,Rua do Barro,1,2081,Rua da Escadinha,1987/02/02 03:00:00+00,159,Parque Colúmbia,25,Pavuna,3.6,Pavuna,3,150,44,IBGE - Censo Demográfico 2010,N,4312.53433771,4312.53433765316,460.596311638019
971,414,Moquiço (RA - Cidade de Deus),1,2108,Santa Efigênia,1988/08/24 03:00:00+00,118,Cidade de Deus,34,Cidade de Deus,4.1,Jacarepaguá,4,436,116,IBGE - Censo Demográfico 2010,Cidade de Deus,6404.91783623,6404.91783634776,599.43717336187
972,415,Jardim Moriçaba,2,0,Isolada,1988/01/02 03:00:00+00,145,Senador Vasconcelos,18,Campo Grande,5.2,Campo Grande,5,2209,639,IBGE - Censo Demográfico 2010,N,129090.430622,129090.431832005,3863.52529845189
973,416,Joaquim Magalhães,1,2127,Marcondes da Luz,1987/10/01 03:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,402,127,IBGE - Censo Demográfico 2010,N,21926.7585039,21926.7585037996,1002.55525210396
974,417,Vila 133,1,2114,Vila João Lopes,1988/01/02 03:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,213,68,IPP com base em IBGE - Censo Demográfico 2010,N,8993.10167653,8993.10167631846,623.33269083639
975,418,Vila Lélio Boaventura,1,2114,Vila João Lopes,1988/01/02 03:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,482,150,IPP com base em IBGE - Censo Demográfico 2010,N,22523.7512932,22523.7512933409,1381.90475212198
976,419,Morro São Sebastião,1,2114,Vila João Lopes,1988/01/02 03:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,514,147,IBGE - Censo Demográfico 2010,N,17253.5881497,17253.5881498387,1702.83791713078
977,420,Tiqui,1,2117,Falange,1988/03/01 03:00:00+00,142,Senador Camará,17,Bangu,5.1,Bangu,5,249,80,IBGE - Censo Demográfico 2010,N,10208.330809,10208.330809053,497.273212071785
978,421,Murundú,1,2119,Parque Real,1988/01/02 03:00:00+00,140,Padre Miguel,17,Bangu,5.1,Bangu,5,1225,353,IPP com base em IBGE - Censo Demográfico 2010,N,58267.5700252,58267.5700254167,1649.02663896751
979,422,"Rua da Feira, nº 1.220",2,0,Isolada,1988/01/02 03:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,108,37,IPP com base em IBGE - Censo Demográfico 2010,N,6886.25911328,6886.25911332276,384.096061654422
980,423,Do Larguinho,1,2110,Nilo,1988/04/01 03:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,525,153,IPP com base em IBGE - Censo Demográfico 2010,N,11038.0671081,11038.0671078402,504.329899699075
981,424,Beco da Usina,2,0,Isolada,1988/01/02 03:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,646,193,IBGE - Censo Demográfico 2010,N,24809.1382929,24809.1382927838,807.249728226368
982,425,Comandante Luis Souto,1,2093,Comandante Luis Souto,1988/01/02 03:00:00+00,124,Praça Seca,16,Jacarepaguá,4.1,Jacarepaguá,4,2516,750,IBGE - Censo Demográfico 2010,N,224439.52096,224439.518952562,4258.15326838784
983,426,Chacrinha do Mato Alto,1,2093,Comandante Luis Souto,1988/08/02 03:00:00+00,124,Praça Seca,16,Jacarepaguá,4.1,Jacarepaguá,4,2409,752,IBGE - Censo Demográfico 2010,N,85782.9590754,85782.9590752582,1353.18726996486
984,427,Chácara Flora,1,2093,Comandante Luis Souto,1988/08/02 03:00:00+00,124,Praça Seca,16,Jacarepaguá,4.1,Jacarepaguá,4,2859,857,IBGE - Censo Demográfico 2010,N,179590.241313,179590.243358647,5375.57553863598
985,428,Vila Santa Clara,1,2087,André Rocha,1988/08/12 03:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,1057,347,IBGE - Censo Demográfico 2010,N,15330.4303964,15330.4303964419,680.663380397089
986,429,Curicica,1,2092,Colônia Juliano Moreira,1988/08/02 03:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,126,41,IPP com base em IBGE - Censo Demográfico 2010,N,2587.00799053,2587.00799049057,220.029453200013
987,430,Vila Getúlio Vargas,2,0,Isolada,1988/01/02 03:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,304,106,IPP com base em IBGE - Censo Demográfico 2010,N,3089.86678824,3089.86678823815,283.946752227081
988,431,Vila Santa Mônica,2,0,Isolada,1988/08/02 03:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,371,121,IBGE - Censo Demográfico 2010,N,13044.8375444,13044.8375444888,641.664818270765
989,432,Nova Esperança (RA - Jacarepaguá),2,0,Isolada,1988/08/02 03:00:00+00,116,Anil,16,Jacarepaguá,4.1,Jacarepaguá,4,129,43,IPP com base em IBGE - Censo Demográfico 2010,N,2630.42351147,2630.42351149378,203.63048701361
990,433,Vila Pitimbu,1,2102,Vila Pitimbu,1988/07/02 03:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,758,289,IBGE - Censo Demográfico 2010,N,16529.5892862,16529.5892861853,736.543440647301
991,434,Comunidade São Francisco de Assis,2,0,Isolada,1988/08/05 03:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,1698,587,IBGE - Censo Demográfico 2010,N,44603.5285414,44603.5325983915,2460.72541825701
992,435,Fazenda Mato Alto,1,2095,Fazenda Mato Alto,1988/08/02 03:00:00+00,124,Praça Seca,16,Jacarepaguá,4.1,Jacarepaguá,4,2955,855,IPP com base em IBGE - Censo Demográfico 2010,N,147026.049978,147026.05570657,4242.44627252135
993,436,Vila São Pedro,2,0,Isolada,1990/02/13 03:00:00+00,40,Bonsucesso,10,Ramos,3.1,Ramos,3,1003,330,IBGE - Censo Demográfico 2010,Manguinhos,11045.2882927,11045.2882927009,755.897469645472
994,437,Comunidade Estação da Mangueira (Amcema),2,0,Isolada,1990/02/05 03:00:00+00,57,São Francisco Xavier,13,Méier,3.2,Méier,3,1723,572,IBGE - Censo Demográfico 2010,N,12692.2540622,12692.2549896416,1371.47688381884
995,438,André Cavalcanti,2,0,Isolada,1990/02/02 03:00:00+00,14,Santa Teresa,23,Santa Teresa,1.1,Centro,1,153,55,IPP com base em IBGE - Censo Demográfico 2010,N,3415.83653124,3415.83653120425,248.369945573199
996,439,Ladeira Santa Isabel,2,0,Isolada,1990/02/05 03:00:00+00,14,Santa Teresa,23,Santa Teresa,1.1,Centro,1,32,12,IPP com base em IBGE - Censo Demográfico 2010,N,1536.52547145,1536.52547147974,167.686153523498
997,440,Fazenda Catete,2,0,Isolada,1990/02/01 03:00:00+00,14,Santa Teresa,23,Santa Teresa,1.1,Centro,1,515,174,IBGE - Censo Demográfico 2010,N,25522.8972613,25522.8972611856,1369.56282737912
998,441,Rua São João,1,2083,Jacarezinho,1990/02/07 03:00:00+00,155,Jacarezinho,28,Jacarezinho,3.2,Méier,3,887,266,IBGE - Censo Demográfico 2010,Jacarezinho,21180.1569037,21180.1567277845,1225.31730486346
999,442,Tancredo Neves (RA - Jacarezinho),1,2083,Jacarezinho,1990/02/12 03:00:00+00,155,Jacarezinho,28,Jacarezinho,3.2,Méier,3,988,308,IBGE - Censo Demográfico 2010,Jacarezinho,11940.4959878,11940.4959877737,739.536166281582
1000,444,Mourão Filho,1,2084,Complexo do Alemão,1990/02/22 03:00:00+00,156,Complexo do Alemão,29,Complexo do Alemão,3.4,Inhaúma,3,1336,443,IBGE - Censo Demográfico 2010,Nova Brasília,18082.458982,18082.4589821855,739.201160649677
1001,445,Ruth Ferreira,2,0,Isolada,1991/11/30 03:00:00+00,41,Ramos,10,Ramos,3.1,Ramos,3,134,37,IPP com base em IBGE - Censo Demográfico 2010,N,2604.08166397,2604.08166405554,367.272734204288
1002,447,Parque Bom Menino,1,2049,Parque Bom Menino,1990/03/14 03:00:00+00,76,Irajá,14,Irajá,3.3,Madureira,3,782,249,IBGE - Censo Demográfico 2010,N,14038.4896733,14038.4896732283,616.156683610546
1003,448,Parque Jardim Metrô de Irajá,1,2049,Parque Bom Menino,1981/03/14 03:00:00+00,76,Irajá,14,Irajá,3.3,Madureira,3,675,214,IBGE - Censo Demográfico 2010,N,12380.9392849,12380.9392848215,536.304073875718
1004,449,Magno Martins,1,2062,Bela Vista da Pichuna,1990/03/06 03:00:00+00,98,Freguesia (Ilha do Governador),20,Ilha do Governador,3.7,Ilha do Governador,3,301,108,IBGE - Censo Demográfico 2010,N,4599.25340017,4599.25340022248,353.116123388026
1005,450,Estrada da Saudade,1,2116,Alto Kennedy,1991/03/09 03:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,858,281,IBGE - Censo Demográfico 2010,Vila Kennedy,34620.3511961,34620.3511962319,823.069295305466
1006,451,Vila Joaniza,1,2067,Vila Joaniza,1990/03/13 03:00:00+00,104,Galeão,20,Ilha do Governador,3.7,Ilha do Governador,3,11999,3816,IBGE - Censo Demográfico 2010,N,305528.867594,305528.863280021,5190.23310726886
1007,452,"Rua Budapeste, nº 66",1,2066,"Rua Budapeste, nº 66",1988/08/02 03:00:00+00,98,Freguesia (Ilha do Governador),20,Ilha do Governador,3.7,Ilha do Governador,3,657,229,IBGE - Censo Demográfico 2010,N,27633.2298194,27633.2298195147,1010.67723793207
1008,453,Maestro Arturo Toscanini,1,2063,Conjunto Residencial dos Servidores,1992/01/16 03:00:00+00,101,Tauá,20,Ilha do Governador,3.7,Ilha do Governador,3,185,58,IBGE - Censo Demográfico 2010,N,4875.33630412,4875.33630413363,330.7063620905
1009,454,Luiz Marcelino,1,2013,Unidos de Santa Tereza,1990/02/01 03:00:00+00,14,Santa Teresa,23,Santa Teresa,1.1,Centro,1,254,84,IBGE - Censo Demográfico 2010,Fallet / Fogueteiro - Coroa,4421.53745344,4421.53745344151,332.082289596576
1010,455,Caeté,2,0,Isolada,1988/08/26 03:00:00+00,132,Recreio dos Bandeirantes,24,Barra da Tijuca,4.2,Barra da Tijuca,4,124,47,IPP com base em IBGE - Censo Demográfico 2010,N,5772.84203124,5772.84210181615,557.658553583712
1011,457,Vila Amizade,1,2105,Canal das Tachas,1991/08/06 03:00:00+00,132,Recreio dos Bandeirantes,24,Barra da Tijuca,4.2,Barra da Tijuca,4,1424,453,IBGE - Censo Demográfico 2010,N,14286.8313706,14286.8313707099,646.595341222387
1012,458,Santa Luzia,2,0,Isolada,1991/08/08 03:00:00+00,130,Vargem Pequena,24,Barra da Tijuca,4.2,Barra da Tijuca,4,932,256,IBGE - Censo Demográfico 2010,N,49359.2957625,49359.2968202569,3385.7091925763
1013,459,A.M. e Amigos do Fontela,2,0,Isolada,1995/05/10 03:00:00+00,132,Recreio dos Bandeirantes,24,Barra da Tijuca,4.2,Barra da Tijuca,4,1652,500,IBGE - Censo Demográfico 2010,N,114838.224539,114838.208931589,4062.99597755263
1014,460,Vila Autódromo,2,0,Isolada,1991/09/10 03:00:00+00,128,Barra da Tijuca,24,Barra da Tijuca,4.2,Barra da Tijuca,4,1252,356,IBGE - Censo Demográfico 2010,N,191.79313235,191.793132337243,56.0150168016725
1015,464,Asa Branca,1,2089,Asa Branca,1991/09/05 03:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,3295,1069,IBGE - Censo Demográfico 2010,N,76204.1715019,76204.1723111805,1889.49870676967
1016,465,Abadianas,1,2089,Asa Branca,1991/08/20 03:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,957,312,IBGE - Censo Demográfico 2010,N,29113.0861539,29113.0883590934,1607.95176749286
1017,466,Santa Maura,2,0,Isolada,1991/07/22 03:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,556,181,IBGE - Censo Demográfico 2010,N,19529.5673183,19529.5720894813,778.396228432683
1018,467,Virgolândia,1,2102,Vila Pitimbu,1991/08/20 03:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,318,109,IBGE - Censo Demográfico 2010,N,8959.47332772,8959.47332762735,649.605416345131
1019,468,Vila Calmete,1,2103,Vila União da Curicica,1991/08/08 03:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,445,151,IBGE - Censo Demográfico 2010,N,19535.3417512,19535.3417512959,1016.55721311556
1020,469,Vila União da Curicica,1,2103,Vila União da Curicica,1995/05/30 03:00:00+00,119,Curicica,16,Jacarepaguá,4.1,Jacarepaguá,4,1526,463,IBGE - Censo Demográfico 2010,N,38631.6345553,38631.6345551982,1511.65953678068
1021,470,Santa Anastácia,2,0,Isolada,1991/08/22 03:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,1640,473,IBGE - Censo Demográfico 2010,N,37379.2802026,37379.2765633829,3884.75688473327
1022,471,Santa Efigênia,1,2108,Santa Efigênia,1991/07/22 03:00:00+00,118,Cidade de Deus,34,Cidade de Deus,4.1,Jacarepaguá,4,1503,458,IPP com base em IBGE - Censo Demográfico 2010,Cidade de Deus,45704.5523278,45704.5544330975,1190.95958924391
1023,472,André Rocha,1,2087,André Rocha,1991/08/19 03:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,879,287,IBGE - Censo Demográfico 2010,N,25722.7961106,25722.7961105882,852.060109913212
1024,473,Vilar São Sebastião,2,0,Isolada,1991/08/05 03:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,219,70,IPP com base em IBGE - Censo Demográfico 2010,N,4822.74572735,4822.74572730295,360.258461102211
1025,474,Alto Bela Vista,2,0,Isolada,1991/08/02 03:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,1485,455,IBGE - Censo Demográfico 2010,N,30112.3469948,30112.3469949557,991.717981924637
1026,475,Vila Clarim,2,0,Isolada,1991/08/13 03:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,251,71,IBGE - Censo Demográfico 2010,N,4592.05418797,4592.05418791785,293.033978864128
1027,476,A.M. e Comunidade Nª. Sª. de Fátima,1,2100,Shangrilá,1995/05/30 03:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,854,275,IBGE - Censo Demográfico 2010,N,14586.4099677,14586.4099676361,573.820623504852
1028,477,Santa Maria,2,0,Isolada,1991/10/03 03:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,2627,797,IBGE - Censo Demográfico 2010,N,163354.01093,163354.008275964,5461.52181067454
1029,478,Jardim Boiúna,2,0,Isolada,1991/08/13 03:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,576,156,IBGE - Censo Demográfico 2010,N,10825.6101464,10825.6101462399,472.383723173103
1030,479,Morro Bela Vista,1,2097,Morro Bela Vista,1991/08/01 03:00:00+00,123,Tanque,16,Jacarepaguá,4.1,Jacarepaguá,4,1568,504,IBGE - Censo Demográfico 2010,N,89843.6066168,89843.6063464132,1991.39417156269
1031,480,Inácio Dias (RA - Jacarepaguá),1,2097,Morro Bela Vista,1991/08/20 03:00:00+00,120,Freguesia (Jacarepaguá),16,Jacarepaguá,4.1,Jacarepaguá,4,707,210,IBGE - Censo Demográfico 2010,N,46987.7636524,46987.7656970639,2031.95624253745
1032,481,Morro do Juca,1,2054,Morro do Juca,1991/11/04 03:00:00+00,82,Cascadura,15,Madureira,3.3,Madureira,3,1871,564,IBGE - Censo Demográfico 2010,N,35389.9964284,35389.9964286288,764.391808345271
1033,482,Condomínio Paco do Lumiar,1,2094,Condomínio Paco do Lumiar,1991/07/23 03:00:00+00,121,Pechincha,16,Jacarepaguá,4.1,Jacarepaguá,4,484,160,IBGE - Censo Demográfico 2010,N,16904.6664549,16904.6664548315,585.575169357977
1034,483,Jardim do Carmo,2,0,Isolada,1991/11/12 03:00:00+00,72,Vila Kosmos,14,Irajá,3.3,Madureira,3,2165,651,IPP com base em IBGE - Censo Demográfico 2010,N,100276.386245,100276.38624419,3185.74591072772
1035,484,Vila Pequirí,1,2030,Morro da Guaíba,1991/11/19 03:00:00+00,45,Brás de Pina,11,Penha,3.5,Penha,3,2038,616,IBGE - Censo Demográfico 2010,N,48348.296347,48348.2963469561,1308.87088732391
1036,485,Parque Alvorada,1,2084,Complexo do Alemão,1989/01/04 03:00:00+00,156,Complexo do Alemão,29,Complexo do Alemão,3.4,Inhaúma,3,8912,2641,IPP com base em IBGE - Censo Demográfico 2010,Fazendinha,331121.489299,331121.489065678,5064.23085695457
1037,486,Vila Vitória (RA - Campo Grande),1,2133,Vila Vitória (RA-Campo Grande),1991/12/03 03:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,1764,507,IBGE - Censo Demográfico 2010,N,91761.5475181,91761.5475170544,2322.4428572696
1038,487,Parque Rio D'Ouro,2,0,Isolada,1991/11/18 03:00:00+00,76,Irajá,14,Irajá,3.3,Madureira,3,1341,398,IBGE - Censo Demográfico 2010,N,37946.8868667,37946.8868671981,2192.03357036459
1039,488,Parque Conquista,2,0,Isolada,1990/02/21 03:00:00+00,4,Caju,1,Portuária,1.1,Centro,1,1515,481,IBGE - Censo Demográfico 2010,Caju,24551.9280274,24551.9278085895,1767.13842182522
